"ID","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"91541","HOSPITAL MILITAR DE ZONA","SECRETARTIA DE LA DEFENSA NACIONAL HOSPITAL DE ZONA ","622112","Hospitales generales del sector público","51 a 100 personas","CALZADA","HEROICO COLEGIO MILITAR","CALLE","CHIHUAHUA","CALLE","SIN NOMBRE","CALLE","VENECIA",,"SN",,,,,"COLONIA","ORIZABA",,,,"21170","02","BAJA CALIFORNIA","002","Mexicali","0001","Mexicali","0413","010",,"HMZMEXICALI01@GMAIL.COM",,"Fijo","32.64063497","-115.50544347","2014-12"
"99504","HOSPITAL MILITAR REGIONAL EL CIPRES","SECRETARIA DE LA DEFENSA NACIONAL ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","NINGUNO","PRIVADA","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"ZONA MILITAR","GUARNICION MILITAR EL CIPRES",,,,"22785","02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","6148","029",,,,"Fijo","31.80684381","-116.59787084","2014-12"
"59164","HOSPITAL REGIONAL DE ZONA NUMERO 30 DOCTOR HUMBERTO TORRES SANGINES","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","251 y más personas","AVENIDA","SEBASTIAN LERDO DE TEJADA","CALLE","F","CALLE","G","AVENIDA","GENERAL IGNACIO ZARAGOZA",,"SN",,,,,"COLONIA","SEGUNDA SECCION",,,,"21100","02","BAJA CALIFORNIA","002","Mexicali","0001","Mexicali","4242","019",,"MARTIN.DAUTT@IMSS.GOB.MX","WWW.IMSS.GOB.MX","Fijo","32.66210567","-115.46787117","2010-07"
"144461","HOSPITAL REGIONAL NUMERO 1","HOSPITAL REGIONAL NÚMERO 1 ","622112","Hospitales generales del sector público","251 y más personas","CALLE","PASEO DEL RIO","BOULEVARD","PASEO DEL RIO","CALLE","CANADA","CALLE","VÍA RÁPIDA ORIENTE",,"SN",,,,,"COLONIA","RIO TIJUANA",,,,"22225","02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","1064","063","6646270973",,,"Fijo","32.47648264","-116.92629184","2010-07"
"8333730","HOSPITAL REGIONAL NUMERO 20","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","251 y más personas","BOULEVARD","GUSTAVO DIAZ ORDAZ","BOULEVARD","LAZARO CARDENAS","CALLE","TERRAZAS","BOULEVARD","LÁZARO CÁRDENAS",,"SN",,,,,"FRACCIONAMIENTO","GAS Y ANEXAS",,,,"22115","02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","3431","006",,,,"Fijo","32.49855163","-116.96572229","2019-11"
"140846","HOSPITAL RURAL IMSS BIENESTAR NO 69","HOSPITAL RURAL IMSS BIENESTAR NO 69 ","622112","Hospitales generales del sector público","31 a 50 personas","CALLE","PRIMERO DE MAYO","CALLE","MISION CALAMAJUE","CALLE","MARIANO MATAMOROS","CALLE","LAS MISIONES","400","SN",,,,,"FRACCIONAMIENTO","LAS MISIONES",,,,"22920","02","BAJA CALIFORNIA","001","Ensenada","0268","Vicente Guerrero","8657","017","61616662981",,,"Fijo","30.70913327","-115.99255279","2010-07"
"149054","I S S S T E C A L I SAN FELIPE","ISSSTE CALI ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","MAR CARIBE SUR","CALLE","PUERTO SAN FELIPE","CALLE","SANTA ROSALIA","CALLE","PUERTO SAN FELIPE","616",,,,"0",,"PUERTO","SAN FELIPE",,,,"21850","02","BAJA CALIFORNIA","002","Mexicali","0284","San Felipe","5240","006",,,"WWWISSSTECALI.GOB.MX","Fijo","31.03275035","-114.83275054","2010-07"
"149581","IMSS","IMSS ","622112","Hospitales generales del sector público","11 a 30 personas","AVENIDA","MAR DE CORTES SUR","CALLE","ENSENADA","CALZADA","CHETUMAL","AVENIDA","MAR DE CORTÉS SUR","186","SN",,,"0",,"COLONIA","CENTRO",,,,"21850","02","BAJA CALIFORNIA","002","Mexicali","0284","San Felipe","526A","028","6861621349",,"WWW.IMSS.COM","Fijo","31.02175641","-114.83423747","2010-07"
"6424374","IMSS","GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","6 a 10 personas","CALLE","NINGUNO","PRIVADA","NINGUNO","CALLE","NINGUNO","CALLE","5 DE MAYO",,"SN",,,,,"PUERTO","ISLA DE CEDROS",,,,"22990","02","BAJA CALIFORNIA","001","Ensenada","0124","Isla de Cedros","9922","048",,,,"Fijo","28.09386458","-115.19370814","2010-07"
"79958","IMSS BIENESTAR","GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","0 a 5 personas","AVENIDA","VENUSTIANO CARRANZA","CALLE","LAZARO CARDENAS","CARRETERA","ESTATAL NUMERO 2","AVENIDA","VENUSTIANO CARRANZA","0","SN",,,"0","SN","EJIDO","MICHOACAN DE OCAMPO",,,,"21700","02","BAJA CALIFORNIA","002","Mexicali","0225","Michoacán de Ocampo","5306","002",,,,"Fijo","32.46648008","-115.30760083","2014-12"
"142506","IMSS CLÍNICA NUMERO 5","IMSS ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","NINGUNO","OTRO (ESPECIFIQUE)","SIN REFERENCIA","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"EJIDO","EJIDO DE NUEVO LEON",,,,"21705","02","BAJA CALIFORNIA","002","Mexicali","0237","Nuevo León","5452","033","6865230161",,,"Fijo","32.41965607","-115.19249156","2010-07"
"129507","IMSS GOBIERNO FEDERAL","GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","0 a 5 personas","AVENIDA","LOS CABOS","AVENIDA","21 DE MAYO","BOULEVARD","PACIFICO","PRIVADA","NINGUNO","1800",,,,,,"COLONIA","GENARO VAZQUEZ",,,,"22644","02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","3662","001",,,,"Fijo","32.44836755","-116.98226623","2014-12"
"144912","IMSS INSTITUTO MEXICANO DEL SEGURO SOCIAL","ALMA ARACELI BALLESTERO ","622112","Hospitales generales del sector público","11 a 30 personas","AVENIDA","VICENTE GUERRERO","CALLE","PROFESOR PEREZ SOSA Y SILVA","CALLE","16 DE SEPTIEMBRE","CALLE","16 DE SEPTIEMBRE","119",,,,,,"EJIDO","BENITO JUAREZ (EJIDO TECOLOTES)",,,,"21900","02","BAJA CALIFORNIA","002","Mexicali","0456","Benito Juárez (Ejido Tecolotes)","2674","025","6585174077",,,"Fijo","32.56911446","-115.00013271","2010-07"
"144610","IMSS OPORTUNIDADES PUNTA COLONET","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","JOSE LEDEZMA JAIME","CALLE","BENITO JUAREZ","CALLE","MEXICO","CALLE","MÉXICO",,"SN",,,,,"EJIDO","PUNTA COLONET",,,,"22909","02","BAJA CALIFORNIA","001","Ensenada","0186","Ejido México (Punta Colonet)","9960","016","6161657122",,,"Fijo","31.07177265","-116.20817077","2010-07"
"6907847","INSTITUTO DE PSIQUIATRÍA DE GOBIERNO DE BAJA CALIFORNIA","INSTITUTO DE PSIQUIATRIA DEL ESTADO DE BAJA CALIFORNIA ","622212","Hospitales psiquiátricos y para el tratamiento por adicción del sector público","6 a 10 personas","AVENIDA","FLORESTA","CALLE","CUARTA (MUTUALISMO)","CALLE","TERCERA","AVENIDA","ESPINOZA","1323","6",,,"6",,"COLONIA","ZONA CENTRO",,,,"22830","02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","0736","016","6461788825","FORMAENS@IPEBC.GOB.MX","WWW.INSTITUTODEPSIQUIATRIADELESTADODEBAJACALIFORNIA.COM","Fijo","31.86166944","-116.61587317","2019-11"
"7048471","INSTITUTO DE PSIQUIATRIA DEL ESTADO DE BAJA CALIFORNIA","INSTITUTO DE PSIQUIATRIA DEL ESTADO DE BAJA CALIFORNIA ","622212","Hospitales psiquiátricos y para el tratamiento por adicción del sector público","0 a 5 personas","CALLE","RIO BALSAS","CALLE","RIO CASAS GRANDES","AVENIDA","PASEO MORELOS","AVENIDA","PASEO MORELOS",,"SN",,,,,"COLONIA","ESTEBAN CANTU",,,,"21420","02","BAJA CALIFORNIA","003","Tecate","0001","Tecate","1122","003",,,,"Fijo","32.57415648","-116.62259988","2019-11"
"63454","INSTITUTO DE PSIQUIATRIA DEL ESTADO DE BAJA CALIFORNIA","INSTITUTO DE PSIQUIATRÍA DEL ESTADO DE BAJA CALIFORNIA ","622212","Hospitales psiquiátricos y para el tratamiento por adicción del sector público","101 a 250 personas","AVENIDA","RIO CANDELARIA","AVENIDA","RIO VERDE","AVENIDA","RIO ATOYAC","CALLE","DÉCIMA TERCERA","1753",,,,,,"FRACCIONAMIENTO","PARRA",,,,"21396","02","BAJA CALIFORNIA","002","Mexicali","0001","Mexicali","6200","023","6868427050",,,"Fijo","32.59975568","-115.38549146","2010-07"
"6929582","INSTITUTO DE PSIQUIATRIA DEL ESTADO DE BAJA CALIFORNIA IPEBC","SECRETARIA DE SALUD ","622212","Hospitales psiquiátricos y para el tratamiento por adicción del sector público","0 a 5 personas","CALLE","BENITO JUAREZ","CALLE","CEDROS","CALLE","FRANCISCO CHAVEZ NEGRETE","CALLE","BENITO JUÁREZ",,"SN",,,,,"COLONIA","POBLADO CHAPULTEPEC",,,,"22785","02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","8074","049",,,,"Fijo","31.78210043","-116.598219","2019-11"
"66573","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO ","622112","Hospitales generales del sector público","251 y más personas","CALLE","DELANTE (GENERAL AGUSTIN SANGUINES)","AVENIDA","PEDRO LOYOLA","CARRETERA","TRANSPENINSULAR (REFORMA)","CALLE","ESMERALDA","0","SN",,,"0",,"COLONIA","CARLOS PACHECO",,,,"22880","02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","083A","004",,"ISSSTE_ENS@OUTLOOK.ES",,"Fijo","31.85067908","-116.60649246","2010-07"
"67364","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL GOBIERNO Y MUNICIPIOS DEL ESTADO DE BAJA CALIFORNIA","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL GOBIERNO Y MUNICIPIOS DEL ESTADO DE BAJA CALIFORNIA ","622112","Hospitales generales del sector público","251 y más personas","BOULEVARD","LAS DUNAS","CALLE","CALLE DE LAS ROCAS","CALLE","CALLE DE LAS BRISAS","BOULEVARD","LÁZARO CÁRDENAS","254",,,,,,"FRACCIONAMIENTO","PLAYA ENSENADA",,,,"22880","02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","0825","013",,"CONTACTO@ISSSTECALI.GOB.MX","WWW.ISSSTECAL.GOB.MX","Fijo","31.85589493","-116.6161124","2010-07"
"77330","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE TRABAJADORES DEL ESTADO Y MUNICIPIO","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE TRABAJADORES DEL ESTADO Y MUNICIPIO ","622112","Hospitales generales del sector público","251 y más personas","CALLE","BAHIA LA VENTARA","CALLE","BAHIA SANTA ROSALIA","CALLE","BAHIA SANTO DOMINGO","CALLE","LA QUEBRADA","3011",,,,,,"COLONIA","EL MIRADOR",,,,"22204","02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","1327","035","6646808595",,,"Fijo","32.53031326","-117.09151061","2010-07"
"93581","INSTITUTO DE SERVICIOS DE SALUD PUBLICA DEL ESTADO DE BAJA CALIFORNIA","INSTITUTO DE SERVICIOS DE SALUD PUBLICA DEL ESTADO DE BAJA CALIFORNIA ","622112","Hospitales generales del sector público","51 a 100 personas","CALLE","14","AVENIDA","GASTELUM","AVENIDA","RUIZ","CALLE","13","1380",,,,,,"COLONIA","ZONA CENTRO",,,,"22800","02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","0577","002","6461780462",,,"Fijo","31.87682141","-116.62083354","2014-12"
"8552059","INSTITUTO MEXICANO DEL SEGURO SOCIAL","SEGURIDAD SOCIAL ","622112","Hospitales generales del sector público","51 a 100 personas","CALLE","EMILIANO ZAPATA (QUINTA)","AVENIDA","5 DE MAYO (F)","AVENIDA","GONZALEZ ORTEGA (G)","CALLE","SEXTA Y/O FLORES MAGÓN","1111",,,,,,"COLONIA","ZONA CENTRO",,,,"22000","02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","0206","002","6856934","OMAR.TUMALAN@IMSS.GOB.MX","WWW.IMSS.GOB.MX","Fijo","32.53108244","-117.0458036","2019-11"
"142850","INSTITUTO MEXICANO DEL SEGURO SOCIAL","INSTITUTO MEXICANO SEGURO SOCIAL ","622112","Hospitales generales del sector público","51 a 100 personas","CALLE","DE LAS ACACIAS","CALLE","MAR DEL NORTE","BOULEVARD","BENITO JUAREZ","CALLE","RENE ORTIZ C.","19",,,,,,"COLONIA","MAGISTERIAL",,,,"22707","02","BAJA CALIFORNIA","005","Playas de Rosarito","0001","Playas de Rosarito","0449","036","6616121021",,,"Fijo","32.34146417","-117.05588615","2010-07"
"140326","INSTITUTO MEXICANO DEL SEGURO SOCIAL","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","51 a 100 personas","CARRETERA","TRANSPENINSULAR","AVENIDA","FRANCISCO I. MADERO","AVENIDA","IGNACIO ALLENDE","CALLE","JOSÉ MARÍA MORELOS",,"SN",,,,,"EJIDO","NUEVO MEXICALI",,,,"22932","02","BAJA CALIFORNIA","001","Ensenada","0133","Lázaro Cárdenas","8322","007",,,,"Fijo","30.54159136","-115.93619794","2010-07"
"57587","INSTITUTO MEXICANO DEL SEGURO SOCIAL","GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","PRIMERA","AVENIDA","A","PRIVADA","NINGUNO","CALLE","EMILIANO ZAPATA","0","SN","UNIDAD MEDICO FAMILIAR NUMERO 11","1","0","SN","COLONIA","RANCHO VICTORIA",,,,"22760","02","BAJA CALIFORNIA","001","Ensenada","0247","El Sauzal de Rodríguez","7485","004",,"IMNA.ARCE@IMSS.GOB.MX",,"Fijo","31.89683996","-116.69985491","2010-07"
"150816","INSTITUTO MEXICANO SEGURO SOCIAL","INSTITUTO MEXICANO SEGURO SOCIAL ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","ALFONSO GARCIA GONZALEZ","AVENIDA","CARRETERA TRANSPENINSULAR","CALLE","MIGUEL ALEMAN","CALLE","AQUILES SERDÁN","162",,"CENTRO Y PLAZA COMERCIAL","1","2",,"COLONIA","RODOLFO SANCHEZ TABOADA MANEADERO","CENTRO Y PLAZA COMERCIAL","CENTRO COMERCIAL NACIONALISTA","2","22790","02","BAJA CALIFORNIA","001","Ensenada","0139","Rodolfo Sánchez Taboada (Maneadero)","603A","013","6461540002",,"IMSS.GOG.MXSERVICIOS-DIGITALES","Fijo","31.73054616","-116.57877861","2010-07"
"149827","ISSSTE","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO ","622112","Hospitales generales del sector público","6 a 10 personas","CALLE","NINGUNO","AVENIDA","PLAYA AZUL","PRIVADA","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","NUEVO SAN FELIPE",,,,"21850","02","BAJA CALIFORNIA","002","Mexicali","0284","San Felipe","5274","037",,"UMFSANFELIPE@HOTMAIL.COM","WWW.ISSSTE.GOB.MX","Fijo","31.01309993","-114.84379686","2010-07"
"140446","ISSSTE","GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","6 a 10 personas","CALLE","NOVENA","CALLEJON","NINGUNO","CARRETERA","TRANSPENINSULAR","CALLE","DÉCIMA",,"SN",,,,,"FRACCIONAMIENTO","SAN QUINTIN",,,,"22940","02","BAJA CALIFORNIA","001","Ensenada","0857","San Quintín","8229","016",,,,"Fijo","30.55696143","-115.93947101","2010-07"
"6424371","ISSSTE","GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","0 a 5 personas","BOULEVARD","DELEGACION","CALLE","NINGUNO","CALLE","NUEVE DE MARZO","CALLE","NINGUNO",,"SN",,,,,"PUERTO","ISLA DE CEDROS",,,,"22990","02","BAJA CALIFORNIA","001","Ensenada","0124","Isla de Cedros","9922","035",,,,"Fijo","28.09766659","-115.19054022","2010-07"
"70548","ISSSTECALI CLÍNICA PERIFÉRICA LIC BENITO JUÁREZ","ISSSTE CALI ","622112","Hospitales generales del sector público","101 a 250 personas","AVENIDA","FRANCISCO JAVIER MINA","CALLE","RIO MOCORITO","CALLE","RIO COCOSPERO","AVENIDA","JOAQUÍN FERNÁNDEZ DE LIZARDI",,"SN",,,,,"COLONIA","INDEPENDENCIA",,,,"21290","02","BAJA CALIFORNIA","002","Mexicali","0001","Mexicali","4651","003",,,,"Fijo","32.63758201","-115.43673101","2010-07"
"135736","ISSTECALI","GOBIERNO DEL ESTADO ","622112","Hospitales generales del sector público","101 a 250 personas","AVENIDA","LAS PALMAS","CALLE","SANTA BARBARA","CALLE","SANTA MONICA","CALLE","SAN BERNARDINO","4351",,,,,"SN","FRACCIONAMIENTO","AV LAS PALMAS",,,,"22106","02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","1632","024",,,"WWW.ISSSTECALI.GOB.MX","Fijo","32.50715944","-116.98495392","2010-07"
"140126","ISSTECALI","ISSTECALI ","622112","Hospitales generales del sector público","6 a 10 personas","CALLE","JOSEFA ORTIZ DE DOMINGUEZ","AVENIDA","RAUL SANCHEZ DIAZ","AVENIDA","GUSTAVO VALLEJO","CALLE","IGNACIO ALLENDE","320",,,,,,"COLONIA","LAZARO CARDENAS",,,,"22940","02","BAJA CALIFORNIA","001","Ensenada","0133","Lázaro Cárdenas","7269","018","6161652277",,,"Fijo","30.52629131","-115.92798143","2010-07"
"139604","ISTECALI CLÍNICA ROSARITO","ISTECALI ROSARITO ","622112","Hospitales generales del sector público","31 a 50 personas","CALLE","DEL MAR","PRIVADA","CALETA","CALLE","CANTIL","CALZADA","DE LA PLAYA","17","SN",,,"0",,"COLONIA","LOS ANGELES Y TIJUANA",,,,"22710","02","BAJA CALIFORNIA","005","Playas de Rosarito","0001","Playas de Rosarito","035A","005","6616130747",,,"Fijo","32.35922665","-117.06396385","2010-07"
"60360","ISTECALI MEXICALI","ISTECALI DE MEXICALI ","622112","Hospitales generales del sector público","251 y más personas","CALLEJON","MAZAPIL","AVENIDA","PERIODISMO","AVENIDA","FRANCISCO SARABIA","BOULEVARD","ANÁHUAC",,"SN",,,,,"FRACCIONAMIENTO","FRACC LOS ARCOS",,,,"21079","02","BAJA CALIFORNIA","002","Mexicali","0001","Mexicali","4613","002",,"JRGUTIERREZ@ISSSTECALI.GOB.MX",,"Fijo","32.6333875","-115.47129758","2010-07"
"97793","MÓDULO DE SALUD COMUNITARIA COLONIA CACHANILLA","ISSESALUD ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","ENSENADA","CALLE","NINGUNO","BOULEVARD","SANCHEZ TABOADA","CALLE","TIJUANA",,"SN",,,,,"COLONIA","CACHANILLA",,,,"22930","02","BAJA CALIFORNIA","001","Ensenada","0133","Lázaro Cárdenas","8962","011","6161080530",,,"Fijo","30.53546627","-115.9402278","2014-12"
"97461","MÓDULO DE SALUD DE OPORTUNIDADES","ISESALUD ","622112","Hospitales generales del sector público","0 a 5 personas","PRIVADA","TIJUANA","CALLE","QUINTA","CALLE","CUARTA","CALLE","QUINTA",,"SN",,,,,"FRACCIONAMIENTO","FRACCIONAMIENTO CD SAN QUINTIN",,,,"22930","02","BAJA CALIFORNIA","001","Ensenada","0857","San Quintín","8214","014",,,,"Fijo","30.56249344","-115.93639084","2014-12"
"6471266","MÓDULO DE SALUD DE SAN SIMON","ISESALUD ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","NINGUNO","CALLE","MIXTECA","CALLE","NINGUNO","CALLE","SEGUNDA",,"SN",,,,,"EJIDO","JOSE MARIA MORELOS",,,,"22950","02","BAJA CALIFORNIA","001","Ensenada","3197","Ejido José María Morelos","7042","004","6161219653",,,"Fijo","30.44599567","-115.90459833","2016-01"
"7005009","MÓDULO DE SALUD PARCELA 17","ISSESALUD ","622112","Hospitales generales del sector público","6 a 10 personas","CALLE","CORTES","CALLE","REMIGIO JIMENEZ","CALLE","JAIME NUNO","CALLE","DIAMANTES",,"SN",,,,,"FRACCIONAMIENTO","PPARCELA 17",,,,"22920","02","BAJA CALIFORNIA","001","Ensenada","1107","Emiliano Zapata","9481","017","6161076345",,,"Fijo","30.77523618","-116.0021746","2019-11"
"132526","SERVICIO MÉDICO ROSARITO","SERVICIO MÉDICO ROSARITO ","622112","Hospitales generales del sector público","11 a 30 personas","AUTOPISTA","DE CUOTA A ENSENADA","CALLE","NINGUNO","CALLE","NINGUNO","CARRETERA","DE CUOTA A ENSENADA",,,,,,"SN","COLONIA","CUENCA DÍAZ","OTRO CONGLOMERADO",,,"22710","02","BAJA CALIFORNIA","005","Playas de Rosarito","0001","Playas de Rosarito","0472","018",,,,"Fijo","32.32390313","-117.04934869","2014-12"
"8728446","UNEME ONCOLOGÍA","SECRETARIA DE SALUD ","622312","Hospitales del sector público de otras especialidades médicas","51 a 100 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","MEXICALI",,,,"21376","02","BAJA CALIFORNIA","002","Mexicali","0001","Mexicali","8368","001",,,,"Fijo","32.62507361","-115.37594226","2019-11"
"156638","UNIDAD DE ESPECIALIDADES MÉDICAS CENTRO","GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","MIGUEL DE LA MADRID","CALLE","SALVADOR ROSAS MAGALLON","AVENIDA","AVENIDA DE LAS FUENTES","BOULEVARD","GUSTAVO DÍAZ ORDAZ",,"SN",,,"18","E","COLONIA","LAS FUENTES",,,,"22117","02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","3431","013",,,,"Fijo","32.49505662","-116.96820797","2014-12"
"118855","UNIDAD DE ESPECIALIDADES MÉDICAS DE ENFERMEDADES CRONICAS","UNIDAD DE ESPECIALIDADES MÉDICAS DE ENFERMEDADES CRÓNICAS ","622112","Hospitales generales del sector público","11 a 30 personas","AVENIDA","GENERAL JOSE VASCONCELOS","CALLE","VIA DE LA JUVENTUD ORIENTE","AVENIDA","PADRE FRANCISCO EUSEBIO KINO","CALLE","VIA DE LA JUVENTUD ORIENTE",,"SN",,,,,"COLONIA","ZONA RIO",,,,"22320","02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","3357","020","6646346893",,,"Fijo","32.52557916","-117.00868317","2014-12"
"8346071","UNIDAD DE MEDICINA PREVENTIVA DE LA SECRETARIA DE COMUNICACIONES Y TRANSPORTES","SECRETARIA DE COMUNICACIONES Y TRANSPORTES SCT ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","F","AVENIDA","FERROCARRILEROS","AVENIDA","NACOZARI","CALLE","F","1199",,,,,,"COLONIA","DEL FERROCARRIL",,,,"21040","02","BAJA CALIFORNIA","002","Mexicali","0001","Mexicali","0451","005",,,"WWW.SCT.GOB.MX","Fijo","32.64334322","-115.46779685","2019-11"
"7005030","UNIDAD MÉDICA DE FRANCISCO VILLA","UNIDAD DE SALUD ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","JUCHITLAN","AVENIDA","SAN TELMO","AVENIDA","CAMALU","CALLE","MIAHUTLAN",,"SN",,,,,"EJIDO","FRANSISCO VILLA",,,,"22950","02","BAJA CALIFORNIA","001","Ensenada","4860","Santa María (Los Pinos)","7042","032","6461095119",,,"Fijo","30.41284892","-115.89100024","2019-11"
"139861","UNIDAD MÉDICA FAMILIAR NO 26 IMSS","UNIDAD MEDICA FAMILIAR NO 26 IMSS ","622112","Hospitales generales del sector público","31 a 50 personas","CALLE","MACRISTY DE HERMOSILLO","CALZADA","MANUEL GOMEZ MORIN (RIO CAJEME)","BOULEVARD","LAZARO CARDENAS","CALZADA","MANUEL GÓMEZ MORÍN (RÍO CAJEME)","0","SN",,,"0",,"COLONIA","LAZARO CARDENAS",,,,"21370","02","BAJA CALIFORNIA","002","Mexicali","0001","Mexicali","2320","024","6865655129",,,"Fijo","32.62413007","-115.41876704","2010-07"
"144069","UNIDAD MÉDICA RURAL IMSS BIENESTAR","GOBIERNO ","622112","Hospitales generales del sector público","0 a 5 personas","AVENIDA","GALAXIA (CALAFIA)","CALLE","PRIMERA (MARIANO ABASOLO)","CALLE","GUADALUPE VICTORIA","AVENIDA","GUAYCURA",,"SN",,,,"SN","EJIDO","CAMALU",,,,"22910","02","BAJA CALIFORNIA","001","Ensenada","0060","Camalú","7305","025","6161654318",,,"Fijo","30.84479509","-116.06502786","2010-07"
"6948731","UNIDAD MÉDICA URBANA ROSARITO","IMSS ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","JESUS LEYVA TORRES","CALLE","MIGUEL NEGRETE","CALLE","JOSE MARIA IGLESIAS","CALLE","VALENTÍN RUÍZ PIMENTEL","0","SN",,,"0",,"COLONIA","AMPL LUCIO BLANCO",,,,"22706","02","BAJA CALIFORNIA","005","Playas de Rosarito","0001","Playas de Rosarito","0171","037",,,,"Fijo","32.38982086","-117.0532171","2019-11"
